UG,NR,CHAVE,"TIPO NE","DATA TRANSACAO","DATA EMISSAO","VALOR NE",FAV,"COD AMPARO","COD MOD LIC","MOD LIC",NORMATIVO,ART,PARAGRAFO,INCISO,ALINEA,"AMPARO COMPLETO",OBS,ESFERA,PTRES,UO,PROGRAMA,ACAO,RP,"TIPO CREDITO",PO,"AUTOR EMENDA",FONTE,ND,PI,"RADICAL 4 PI","MEIO 3 PI","SUFIXO 4 PI",PROCESSO,UGR,LOCAL,CAMBIO,"INFORMAÇÃO COMPLEMENTAR",SISTEMA,ORDEM,ITEM,NDSI,SI,"OBS LI","DATA OPERAÇÃO",OPERACAO,QUANTIDADE,"VALOR UNIT","VALOR OPERACAO"
160224,2024NE000058,160224000012024NE000058,GLOBAL,05/03/24,27/02/24,"0,00",10626630000120,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 83 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA5PA,E6SU,PLJ,A5PA,64618.001434/2024-37,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,2,1,33903007,07,"ITEM COMPRA: 00193 - EMBUTIDO, TIPO SALSICHA HOT DOG, TIPO PREPARAÇÃO COZIDA, ESTADO DE CONSERVAÇÃO RESFRIADO(A)",04/03/24,ANULACAO,-400,"-7,64","-3.056,00"
160224,2024NE000059,160224000012024NE000059,ORDINARIO,29/02/24,27/02/24,"1.459,90",46985752000150,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 101 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001489/2024-47,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903007,07,"ITEM COMPRA: 00109 - CHOCOLATE, TIPO PRETO, APRESENTAÇÃO GRANULADO, SABOR TRADICIONAL",27/02/24,INCLUSAO,20,"13,12","262,40"
160224,2024NE000059,160224000012024NE000059,ORDINARIO,29/02/24,27/02/24,"1.459,90",46985752000150,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 101 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001489/2024-47,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903007,07,"ITEM COMPRA: 00124 - FARINHA DE MILHO, GRÃO AMARELO, TIPO BIJU, APRESENTAÇÃO TORRADA, CARACTERÍSTICA ADICIONAL TRANSGÊNICO, INGREDIENTE ADICIONAL FORTIFICADA COM FERRO E ÁCIDO FÓLICO",27/02/24,INCLUSAO,100,"3,00","300,00"
160224,2024NE000059,160224000012024NE000059,ORDINARIO,29/02/24,27/02/24,"1.459,90",46985752000150,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 101 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001489/2024-47,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,3,3,33903007,07,"ITEM COMPRA: 00125 - _FARINHA DE ROSCA_, MATERIAL PÃO DE TRIGO, APLICAÇÃO CULINÁRIA EM GERAL",27/02/24,INCLUSAO,50,"3,68","184,00"
160224,2024NE000059,160224000012024NE000059,ORDINARIO,29/02/24,27/02/24,"1.459,90",46985752000150,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 101 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001489/2024-47,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,4,4,33903007,07,"ITEM COMPRA: 00162 - _MILHO_, TIPO GRÃO, APLICAÇÃO MUNGUNZÁ (CANJICA)",27/02/24,INCLUSAO,50,"4,71","235,50"
160224,2024NE000059,160224000012024NE000059,ORDINARIO,29/02/24,27/02/24,"1.459,90",46985752000150,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 101 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001489/2024-47,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,5,5,33903007,07,"ITEM COMPRA: 00189 - AMIDO, BASE DE MANDIOCA, GRUPO TAPIOCA, SUBGRUPO SAGU ARTIFICIAL, ASPECTO FÍSICO TIPO 1",27/02/24,INCLUSAO,100,"4,78","478,00"
160224,2024NE000060,160224000012024NE000060,ORDINARIO,29/02/24,28/02/24,"762,00",43892634000109,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC000282, DGO DE 08JAN24 REQUISIÇÃO 59 ALMOX",1,171460,52121,0032,2000,2,A,0004,000000000000,1000000000,339030,I3DAFUNADOM,I3DA,FUN,ADOM,64618.001427/2024-35,160073,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"15405205001202023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903024,24,"ITEM COMPRA: 00130 - ASSENTO VASO SANITÁRIO, MATERIAL PLÁSTICO, COR BRANCA, CARACTERÍSTICAS ADICIONAIS COM TAMPA",28/02/24,INCLUSAO,50,"15,24","762,00"
160224,2024NE000061,160224000012024NE000061,GLOBAL,29/02/24,29/02/24,"6.696,00",05310595000103,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 106 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001524/2024-28,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903007,07,"ITEM COMPRA: 00104 - CARNE SALGADA, TIPO CORTE COSTELINHA, ORIGEM SUÍNA, APRESENTAÇÃO PEÇA INTEIRA, ESTADO DE CONSERVAÇÃO RESFRIADO(A)",29/02/24,INCLUSAO,100,"10,95","1.095,00"
160224,2024NE000061,160224000012024NE000061,GLOBAL,29/02/24,29/02/24,"6.696,00",05310595000103,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 106 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001524/2024-28,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903007,07,"ITEM COMPRA: 00146 - CARNE PROCESSADA, VARIEDADE HAMBURGUER, TIPO BOVINO, SABOR TEMPERADO, ESTADO DE CONSERVAÇÃO CONGELADO(A)",29/02/24,INCLUSAO,150,"13,25","1.987,50"
160224,2024NE000061,160224000012024NE000061,GLOBAL,29/02/24,29/02/24,"6.696,00",05310595000103,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 106 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001524/2024-28,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,3,3,33903007,07,"ITEM COMPRA: 00197 - CARNE BOVINA IN NATURA, TIPO CORTE COSTELA, APRESENTAÇÃO PEDAÇO, ESTADO DE CONSERVAÇÃO RESFRIADO(A)",29/02/24,INCLUSAO,150,"18,77","2.815,50"
160224,2024NE000061,160224000012024NE000061,GLOBAL,29/02/24,29/02/24,"6.696,00",05310595000103,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 106 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001524/2024-28,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,4,4,33903007,07,"ITEM COMPRA: 00022 - LEGUME IN NATURA, TIPO CEBOLA BRANCA",29/02/24,INCLUSAO,200,"3,99","798,00"
160224,2024NE000062,160224000012024NE000062,ORDINARIO,27/05/24,29/02/24,"0,00",41471161000140,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 107 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001525/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903007,07,"ITEM COMPRA: 00067 - CONDIMENTO, TIPO AÇAFRÃO, APRESENTAÇÃO PÓ",29/02/24,INCLUSAO,15,"8,09","121,35"
160224,2024NE000062,160224000012024NE000062,ORDINARIO,27/05/24,29/02/24,"0,00",41471161000140,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 107 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001525/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,2,1,33903007,07,"ITEM COMPRA: 00067 - CONDIMENTO, TIPO AÇAFRÃO, APRESENTAÇÃO PÓ",21/05/24,ANULACAO,-15,"-8,09","-121,35"
160224,2024NE000062,160224000012024NE000062,ORDINARIO,27/05/24,29/02/24,"0,00",41471161000140,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 107 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001525/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,3,2,33903007,07,"ITEM COMPRA: 00070 - AMIDO, BASE DE MILHO, GRUPO FÉCULA",29/02/24,INCLUSAO,30,"3,49","104,70"
160224,2024NE000062,160224000012024NE000062,ORDINARIO,27/05/24,29/02/24,"0,00",41471161000140,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 107 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001525/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,4,2,33903007,07,"ITEM COMPRA: 00070 - AMIDO, BASE DE MILHO, GRUPO FÉCULA",21/05/24,ANULACAO,-30,"-3,49","-104,70"
160224,2024NE000062,160224000012024NE000062,ORDINARIO,27/05/24,29/02/24,"0,00",41471161000140,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 107 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001525/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,5,3,33903007,07,"ITEM COMPRA: 00086 - BARRA NUTRICIONAL, COMPOSIÇÃO BÁSICA DE FLOCOS DE CEREAIS, INGREDIENTES ADICIONAIS FRUTAS SECAS E MEL",29/02/24,INCLUSAO,100,"19,09","1.909,00"
160224,2024NE000062,160224000012024NE000062,ORDINARIO,27/05/24,29/02/24,"0,00",41471161000140,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 107 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001525/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,6,3,33903007,07,"ITEM COMPRA: 00086 - BARRA NUTRICIONAL, COMPOSIÇÃO BÁSICA DE FLOCOS DE CEREAIS, INGREDIENTES ADICIONAIS FRUTAS SECAS E MEL",21/05/24,ANULACAO,-100,"-19,09","-1.909,00"
160224,2024NE000062,160224000012024NE000062,ORDINARIO,27/05/24,29/02/24,"0,00",41471161000140,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 107 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001525/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,7,4,33903007,07,"ITEM COMPRA: 00098 - CONDIMENTO, TIPO CANELA, APRESENTAÇÃO PÓ",29/02/24,INCLUSAO,15,"11,09","166,35"
160224,2024NE000062,160224000012024NE000062,ORDINARIO,27/05/24,29/02/24,"0,00",41471161000140,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 107 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001525/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,8,4,33903007,07,"ITEM COMPRA: 00098 - CONDIMENTO, TIPO CANELA, APRESENTAÇÃO PÓ",21/05/24,ANULACAO,-15,"-11,09","-166,35"
160224,2024NE000062,160224000012024NE000062,ORDINARIO,27/05/24,29/02/24,"0,00",41471161000140,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 107 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001525/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,9,5,33903007,07,"ITEM COMPRA: 00113 - CONDIMENTO, TIPO COMINHO, APRESENTAÇÃO PÓ",29/02/24,INCLUSAO,5,"9,09","45,45"
160224,2024NE000062,160224000012024NE000062,ORDINARIO,27/05/24,29/02/24,"0,00",41471161000140,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 107 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001525/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,10,5,33903007,07,"ITEM COMPRA: 00113 - CONDIMENTO, TIPO COMINHO, APRESENTAÇÃO PÓ",21/05/24,ANULACAO,-5,"-9,09","-45,45"
160224,2024NE000062,160224000012024NE000062,ORDINARIO,27/05/24,29/02/24,"0,00",41471161000140,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 107 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001525/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,11,6,33903007,07,"ITEM COMPRA: 00084 - LEGUME EM CONSERVA, TIPO AZEITONA VERDE, TAMANHO GRANDE, APRESENTAÇÃO SEM CAROÇO",29/02/24,INCLUSAO,15,"40,09","601,35"
160224,2024NE000062,160224000012024NE000062,ORDINARIO,27/05/24,29/02/24,"0,00",41471161000140,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 107 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001525/2024-72,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,12,6,33903007,07,"ITEM COMPRA: 00084 - LEGUME EM CONSERVA, TIPO AZEITONA VERDE, TAMANHO GRANDE, APRESENTAÇÃO SEM CAROÇO",21/05/24,ANULACAO,-15,"-40,09","-601,35"
160224,2024NE000063,160224000012024NE000063,ORDINARIO,29/02/24,29/02/24,"755,60",50644308000148,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 108 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001526/2024-17,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903007,07,"ITEM COMPRA: 00108 - CHOCOLATE, TIPO PRETO, APRESENTAÇÃO GOTAS, SABOR AO LEITE",29/02/24,INCLUSAO,20,"18,99","379,80"
160224,2024NE000063,160224000012024NE000063,ORDINARIO,29/02/24,29/02/24,"755,60",50644308000148,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 108 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001526/2024-17,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903007,07,"ITEM COMPRA: 00110 - CHOCOLATE, TIPO PRETO, APRESENTAÇÃO MASSA, SABOR MEIO AMARGO, PRAZO VALIDADE MÍNIMO 12 MESES, CARACTERÍSTICA ADICIONAL CALORIAS REDUZIDAS- LIGHT",29/02/24,INCLUSAO,20,"18,79","375,80"
160224,2024NE000064,160224000012024NE000064,GLOBAL,05/03/24,29/02/24,"32.196,98",05076619000101,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 111 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001549/2024-21,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,1,1,33903007,07,"ITEM COMPRA: 00085 - BATATA PROCESSADA, ESPÉCIE INGLESA, TIPO FORMATO PALHA, TIPO FRITA, APRESENTAÇÃO PRONTO PARA CONSUMO",29/02/24,INCLUSAO,300,"18,25","5.475,00"
160224,2024NE000064,160224000012024NE000064,GLOBAL,05/03/24,29/02/24,"32.196,98",05076619000101,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 111 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001549/2024-21,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,2,2,33903007,07,"ITEM COMPRA: 00088 - BEBIDA LÁCTEA, SABOR VARIADO, APRESENTAÇÃO EMBALAGEM TETRAPACK",29/02/24,INCLUSAO,486,"0,98","476,28"
160224,2024NE000064,160224000012024NE000064,GLOBAL,05/03/24,29/02/24,"32.196,98",05076619000101,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 111 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001549/2024-21,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,3,3,33903007,07,"ITEM COMPRA: 00092 - BISCOITO, SABOR SALGADO, CARACTERÍSTICAS ADICIONAIS SEM RECHEIO, TIPO COQUETEL",29/02/24,INCLUSAO,200,"2,95","590,00"
160224,2024NE000064,160224000012024NE000064,GLOBAL,05/03/24,29/02/24,"32.196,98",05076619000101,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 111 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001549/2024-21,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,4,4,33903007,07,"ITEM COMPRA: 00102 - CARNE DEFUMADA, TIPO CORTE TOUCINHO (BACON), TIPO ANIMAL SUÍNA, APRESENTAÇÃO EM MANTAS, ESTADO DE CONSERVAÇÃO RESFRIADO(A)",29/02/24,INCLUSAO,300,"18,15","5.445,00"
160224,2024NE000064,160224000012024NE000064,GLOBAL,05/03/24,29/02/24,"32.196,98",05076619000101,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 111 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001549/2024-21,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,5,5,33903007,07,"ITEM COMPRA: 00147 - CARNE PROCESSADA, VARIEDADE HAMBURGUER, TIPO FRANGO, SABOR TEMPERADO, ESTADO DE CONSERVAÇÃO CONGELADO(A)",29/02/24,INCLUSAO,150,"19,95","2.992,50"
160224,2024NE000064,160224000012024NE000064,GLOBAL,05/03/24,29/02/24,"32.196,98",05076619000101,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 111 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001549/2024-21,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,6,6,33903007,07,"ITEM COMPRA: 00103 - CARNE SALGADA, TIPO CORTE PÉ, ORIGEM SUÍNA, APRESENTAÇÃO CORTADA, ESTADO DE CONSERVAÇÃO RESFRIADO(A)",29/02/24,INCLUSAO,30,"9,75","292,50"
160224,2024NE000064,160224000012024NE000064,GLOBAL,05/03/24,29/02/24,"32.196,98",05076619000101,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 111 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001549/2024-21,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,7,7,33903007,07,"ITEM COMPRA: 00106 - CHÁ ALIMENTAÇÃO, TIPO CHÁ MATE, USO ALIMENTÍCIO",29/02/24,INCLUSAO,200,"3,19","638,00"
160224,2024NE000064,160224000012024NE000064,GLOBAL,05/03/24,29/02/24,"32.196,98",05076619000101,197,12,PREGAO,"DECRETO 10.024/2019",1,,,,"Art. 1, DECRETO 10.024/2019","2024NC402859, COEX DE 08FEV24 REQUISIÇÃO 111 APROV",1,171397,52121,0032,212B,1,A,0006,000000000000,1000000000,339030,E6SUPLJA1QR,E6SU,PLJ,A1QR,64618.001549/2024-21,160504,"AV. FRANCISCO M. ALBIZU, 320, BACACHERI, CURITIBA-PR",0.0000,"16019205000082023 - UASG MINUTA: 160224",COMPRASNET-ME,8,8,33903007,07,"ITEM COMPRA: 00143 - DOCE NÃO CONFEITADO, TIPO MASSA, SABOR GOIABA",29/02/24,INCLUSAO,100,"6,08","608,00"
