Número da Compra;Número do Item;Descrição;Descrição Detalhada;Unidade;Qtd. Autorizada;Fornecedor;Val. Unitário;Qtd. Saldo;Marca;Tipo de Compra;Número do Pregão;Ano do Pregão;UASG;Objeto;Unidade de Fornecimento;UG;Quantidade Empenhada;Início da Vigência;Fim da Vigência;Capacidade de Empenho
160223-00016/2023;176;292344 - Sulfato ferroso;Dosagem Ferro: 40mg De Ferro Ii,;160223 - HOSPITAL GERAL DE CURITIBA;100;81.706.251/0001-98 - PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA;0.07;100.0;NESH FERRO;Participante;16;2023;160223 - HOSPITAL GERAL DE CURITIBA;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Comprimido;160223;0.0;;;7.000000000000001
160223-00016/2023;184;329359 - Tiocolchicosídeo;Forma Farmacêutica: Solução Injetável, Dosagem: 2 MG/ML,;160223 - HOSPITAL GERAL DE CURITIBA;100;94.389.400/0001-84 - MCW PRODUTOS MEDICOS E HOSPITALARES LTDA;2.82;100.0;FRESENIUS;Participante;16;2023;160223 - HOSPITAL GERAL DE CURITIBA;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 2,00 ML;160223;0.0;;;282.0
160223-00016/2023;185;271581 - Tobramicina;Apresentação: Solução Oftálmica, Dosagem: 0,3%,;160223 - HOSPITAL GERAL DE CURITIBA;100;44.734.671/0022-86 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA;5.5;10.0;NÃO SE APLICA;Participante;16;2023;160223 - HOSPITAL GERAL DE CURITIBA;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Frasco 5,00 ML;160223;90.0;;;55.0
160223-00016/2023;187;268534 - Tramadol cloridrato;Dosagem: 50 MG,;160223 - HOSPITAL GERAL DE CURITIBA;100;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;0.19;100.0;GENERICO;Participante;16;2023;160223 - HOSPITAL GERAL DE CURITIBA;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Cápsula;160223;0.0;;;19.0
160223-00016/2023;188;292382 - Tramadol cloridrato;Forma Farmacêutica: Solução Injetável, Dosagem: 50 MG/ML,;160223 - HOSPITAL GERAL DE CURITIBA;100;00.656.468/0001-39 - SOMA/PR COMERCIO DE PRODUTOS HOSPITALARES LTDA;1.37;100.0;GENERICO;Participante;16;2023;160223 - HOSPITAL GERAL DE CURITIBA;Eventual aquisição de medicamentos e materiais médico hospitalares para atender as necessidades da Farmácia central do HGeC.;Ampola 2,00 ML;160223;0.0;;;137.0
160224-90001/2024;1;616125 - Gabinete Jateamento Areia;Tipo: Com Sistema De Exaustão, Componentes: Luminária, Visor, Luvas, Mangas, Filtro, Pistola J, Largura: 900 MM, Profundidade: 750 MM, Altura: 700 MM, Aplicação: Jateamento, Características Adicionais: Coletor De Pó Tipo Cartucho E Limpeza Automática,;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;00.847.022/0001-91 - ZIRTEC INDUSTRIA E COMERCIO LTDA;21300.0;0.0;ZS9075/YNAF;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade;160224;2.0;31/12/1969;31/12/1970;0.0
160224-90001/2024;2;616168 - Abrasivo;Material: Granalha De Aço, Uso: Decapagem Em Jato Abrasivo Ou Jateamento, Granulometria: 0,09 A 0,32 MM,;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;03.259.222/0001-11 - NORBLAST COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA;1125.0;0.0;S20;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade;160224;20.0;31/12/1969;31/12/1970;0.0
160224-90001/2024;3;615945 - Equipamento / Acessório Jateamento - Ar Comprimido;Tipo: Bico De Jato, Material: Aço Carbono, Aplicação: Gabinete De Jateamento Cmv-9075x, Diâmetro Rosca: 3,2 MM,;160224 - PARQUE REGIONAL DE MANUTENCAO/5;18;03.259.222/0001-11 - NORBLAST COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA;71.0;2.0;COMPATIVEL/SIMILAR;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade;160224;16.0;31/12/1969;31/12/1970;142.0
160224-90001/2024;5;615922 - Equipamento / Acessório Jateamento - Ar Comprimido;Tipo: Filtro De Admissão De Ar, Material: Poliéster, Aplicação: Gabinete De Jateamento Cmv-9075x, Características Adicionais: Difusor Auto Limpante,;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;52.514.228/0001-01 - 52.514.228 IVAN DREBKE;148.5;0.0;CMV-9075;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade;160224;20.0;31/12/1969;31/12/1970;0.0
160224-90001/2024;6;615923 - Equipamento / Acessório Jateamento - Ar Comprimido;Tipo: Pistola De Jateamento Modelo Gs/Js, Material: Alumínio, Aplicação: Gabinete De Jateamento Cmv-9075x, Características Adicionais: Bico Injetor: Cerâmica De Alta Resistência,;160224 - PARQUE REGIONAL DE MANUTENCAO/5;10;48.082.965/0001-05 - J.A.S. GERNISKI LTDA.;513.78;0.0;A0882;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade;160224;10.0;31/12/1969;31/12/1970;0.0
160224-90001/2024;8;616128 - Equipamento / Acessório Jateamento - Ar Comprimido;Tipo: Luva, Material: Pvc, Aplicação: Gabinete De Jateamento Cmv-9075x, Características Adicionais: Lado Direito, Tripla Costura, Manga Em Courino,, Diâmetro Bocal: 305 MM,;160224 - PARQUE REGIONAL DE MANUTENCAO/5;10;03.259.222/0001-11 - NORBLAST COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA;55.0;0.0;COMPATIVEL/SIMILAR;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade;160224;10.0;31/12/1969;31/12/1970;0.0
160224-90001/2024;9;616129 - Equipamento / Acessório Jateamento - Ar Comprimido;Tipo: Luva, Material: Pvc, Aplicação: Gabinete De Jateamento Cmv-9075x, Características Adicionais: Lado Esquerdo, Tripla Costura, Manga Em Courino,, Diâmetro Bocal: 305 MM,;160224 - PARQUE REGIONAL DE MANUTENCAO/5;10;03.259.222/0001-11 - NORBLAST COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA;55.0;0.0;COMPATIVEL/SIMILAR;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade;160224;10.0;31/12/1969;31/12/1970;0.0
160224-90001/2024;10;402761 - Bomba centrífuga água;"Bomba Centrífuga Água Potência: 2 CV, Capacidade: 16,1 M3/H, Vazão: 3,5 M3/H, Voltagem: 220/380 V, Aplicação: Motor Ip21 , Características Adicionais: Sucção De 1 1/2"" Recalque 1""";160224 - PARQUE REGIONAL DE MANUTENCAO/5;1;48.944.202/0001-18 - M & R SOLUCOES E SERVICOS LTDA;1843.56;0.0;BOMBA CAM-W16 2,0CV;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade;160224;1.0;31/12/1969;31/12/1970;0.0
160224-90001/2024;11;248941 - Cal hidratada;Cal Hidratada Material: Hidróxido De Cálcio , Aspecto Físico: Pó , Cor: Branca , Aplicação: Construção Civil;160224 - PARQUE REGIONAL DE MANUTENCAO/5;60;48.082.965/0001-05 - J.A.S. GERNISKI LTDA.;36.62;0.0;CH-I;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Saco 20,00 KG;160224;60.0;31/12/1969;31/12/1970;0.0
160224-90001/2024;12;236755 - Tinta industrial;Tipo: Epoxi-Resina, Apresentação: Bicomponente, Aplicação: Armamento, Características Adicionais: Fosco Vinilico, Cor: Preta,;160224 - PARQUE REGIONAL DE MANUTENCAO/5;500;37.201.006/0001-37 - USIFAST MANUTENCAO INDUSTRIAL LTDA;35.75;0.0;KIT97095;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Lata 900,00 ML;160224;500.0;31/12/1969;31/12/1970;0.0
160224-90001/2024;13;265538 - Removedor tinta;Removedor Tinta Componentes: Solventes, Surfactantes, Alcalinizantes, Anti-Oxi- , Método Aplicação: Pincel , Aplicação: Limpeza De Armamento;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;37.201.006/0001-37 - USIFAST MANUTENCAO INDUSTRIAL LTDA;760.0;20.0;INK 82;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade;160224;0.0;31/12/1969;31/12/1970;15200.0
160224-90001/2024;14;616604 - Banco;Material: Aço, Altura: 56 A 87 CM, Acabamento: Curvim, Cor: Preta, Características Adicionais: Regulagem Da Altura, Com Laudo Ergonômico, Tipo Assento: Semi-Sentado, Largura Assento: 36 CM,;160224 - PARQUE REGIONAL DE MANUTENCAO/5;8;29.216.954/0001-18 - SOLUCOES NORTE ENGENHARIA, CONSTRUCOES E COMERCIO LTDA;854.77;6.0;SIMILAR;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade;160224;2.0;31/12/1969;31/12/1970;5128.62
160224-90001/2024;15;616125 - Gabinete Jateamento Areia;Gabinete Jateamento Areia Tipo: Com Sistema De Exaustão , Componentes: Luminária, Visor, Luvas, Mangas, Filtro, Pistola J , Largura: 900 MM, Profundidade: 750 MM, Altura: 700 MM, Aplicação: Jateamento , Características Adicionais: Coletor De Pó Tipo Cartucho E Limpeza Automática;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1;03.259.222/0001-11 - NORBLAST COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA;22000.0;1.0;ZS 9075/YNAF;Gerenciadora;90001;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Aquisição de insumos, peças e equipamentos para a realização das atividades na Oficina de Fosfatização de Armamento (tratamento superficial) do Parque Regional de Manutenção da 5ª Região Militar - Pq R Mnt/5.;Unidade;160224;0.0;31/12/1969;31/12/1970;22000.0
160224-90003/2024;1;440970 - Abraçadeira;"Abraçadeira Material: Aço Carbono , Tipo: ""U"" , Diâmetro Amarração: 1 PO";160224 - PARQUE REGIONAL DE MANUTENCAO/5;200;13.338.681/0001-44 - COMERCIAL SPONCHIADO LTDA;1.4;200.0;KALA;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Unidade;160224;0.0;31/12/1969;31/12/1970;280.0
160224-90003/2024;2;282538 - Abraçadeira;Abraçadeira Material: Metal Galvanizado , Aplicação: Fixação Mangueira , Diâmetro Amarração: 2 PO;160224 - PARQUE REGIONAL DE MANUTENCAO/5;200;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;2.7;200.0;CE;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Unidade;160224;0.0;31/12/1969;31/12/1970;540.0
160224-90003/2024;3;398522 - Abraçadeira;Abraçadeira Material: Aço Inoxidável , Tipo: Rosca Sem Fim , Diâmetro Amarração: 3 1/2 PO;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;43.0;20.0;CE;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Pacote 10,00 UN;160224;0.0;31/12/1969;31/12/1970;860.0
160224-90003/2024;5;441646 - Arame farpado;Arame Farpado Material: Aço , Diâmetro: 2,76 MM, Tratamento Superficial: Galvanizado , Características Adicionais: Concertina Clipada (Dupla) 300mm;160224 - PARQUE REGIONAL DE MANUTENCAO/5;300;14.221.952/0001-40 - METALURGICA SOUZA E MARTINS LTDA;10.39;300.0;Dupla;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Metro;160224;0.0;31/12/1969;31/12/1970;3117.0
160224-90003/2024;6;441647 - Arame farpado;Arame Farpado Material: Aço , Diâmetro: 2,76 MM, Tratamento Superficial: Galvanizado , Características Adicionais: Concertina Simples 300mm;160224 - PARQUE REGIONAL DE MANUTENCAO/5;300;14.221.952/0001-40 - METALURGICA SOUZA E MARTINS LTDA;7.92;300.0;Simples;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Metro;160224;0.0;31/12/1969;31/12/1970;2376.0
160224-90003/2024;7;336023 - Arame galvanizado;Arame Galvanizado Material: Aço Carbono , Tipo: Nº 16;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;40.044.357/0001-96 - CJC COMERCIO VAREJISTA E ATACADISTA DE FERRAMENTAS LTDA;15.42;50.0;FERFATTO;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Quilograma;160224;0.0;31/12/1969;31/12/1970;771.0
160224-90003/2024;8;247711 - Arame galvanizado;Arame Galvanizado Material: Arame Galvanizado , Tipo: Nº 18;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;40.044.357/0001-96 - CJC COMERCIO VAREJISTA E ATACADISTA DE FERRAMENTAS LTDA;16.24;50.0;FERFATTO;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Quilograma;160224;0.0;31/12/1969;31/12/1970;811.9999999999999
160224-90003/2024;9;380038 - Arame galvanizado;Arame Galvanizado Material: Metal , Tipo: Nº 12;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;43.731.740/0001-00 - FRONT COMERCIAL LTDA;14.12;50.0;7491012000;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Quilograma;160224;0.0;31/12/1969;31/12/1970;706.0
160224-90003/2024;10;471741 - Arame galvanizado;Arame Galvanizado Material: Metal , Tipo: Nº 14 , Diâmetro Fio: 2,10 M;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;40.044.357/0001-96 - CJC COMERCIO VAREJISTA E ATACADISTA DE FERRAMENTAS LTDA;14.1;50.0;FERFATTO;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Quilograma;160224;0.0;31/12/1969;31/12/1970;705.0
160224-90003/2024;11;443262 - Parafuso;Parafuso Material: Bicromatizado , Tipo: Cabeça Chata , Comprimento: 20 MM, Diâmetro: 3,5 MM, Características Adicionais: Fenda Philips , Aplicação: Madeira;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1000;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;0.03;1000.0;CE;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Unidade;160224;0.0;31/12/1969;31/12/1970;30.0
160224-90003/2024;12;443267 - Parafuso;Parafuso Material: Bicromatizado , Tipo: Cabeça Chata , Comprimento: 45 MM, Diâmetro: 4 MM, Características Adicionais: Fenda Philips , Aplicação: Madeira;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;31.0;2.0;CE;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Caixa 500,00 UN;160224;0.0;31/12/1969;31/12/1970;62.0
160224-90003/2024;13;443269 - Parafuso;Parafuso Material: Bicromatizado , Tipo: Cabeça Chata , Comprimento: 60 MM, Diâmetro: 4 MM, Características Adicionais: Fenda Philips , Aplicação: Madeira;160224 - PARQUE REGIONAL DE MANUTENCAO/5;500;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;0.16;500.0;CE;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Unidade;160224;0.0;31/12/1969;31/12/1970;80.0
160224-90003/2024;14;239119 - Bucha parafuso;Bucha Parafuso Material: Náilon , Tamanho: S-10;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1000;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;0.14;1000.0;CE;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Unidade;160224;0.0;31/12/1969;31/12/1970;140.0
160224-90003/2024;15;249218 - Bucha parafuso;Bucha Parafuso Material: Náilon , Tamanho: S-8;160224 - PARQUE REGIONAL DE MANUTENCAO/5;1000;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;0.1;1000.0;CE;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Unidade;160224;0.0;31/12/1969;31/12/1970;100.0
160224-90003/2024;16;318018 - Bucha parafuso;Bucha Parafuso Material: Plástico , Tamanho: S-6;160224 - PARQUE REGIONAL DE MANUTENCAO/5;2;07.645.527/0001-12 - BIGPAR COMERCIO DE PARAFUSOS, FERRAMENTAS E MATERIAIS ELETRICOS LTDA;18.0;2.0;CE;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Milheiro;160224;0.0;31/12/1969;31/12/1970;36.0
160224-90003/2024;18;266338 - Cantoneira Metal Ferroso;"Cantoneira Metal Ferroso Material: Ferro , Largura Abas Iguais: 3/4"" POL, Espessura: 1/8 POL, Comprimento: 6";160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;37.405.049/0001-34 - VILA METAL COMERCIO LTDA;44.24;20.0;RDG;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Metro;160224;0.0;31/12/1969;31/12/1970;884.8000000000001
160224-90003/2024;19;468763 - Conjunto broca;Conjunto Broca Material: Aço , Aplicação: Madeira , Componentes: 7 Peças De 3, 4, 5, 6, 7, 8  E 10mm , Tipo: Cilíndrica Com 3 Pontas;160224 - PARQUE REGIONAL DE MANUTENCAO/5;12;40.044.357/0001-96 - CJC COMERCIO VAREJISTA E ATACADISTA DE FERRAMENTAS LTDA;11.75;12.0;7021255;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Unidade;160224;0.0;31/12/1969;31/12/1970;141.0
160224-90003/2024;20;468764 - Conjunto broca;Conjunto Broca Material: Vídea , Aplicação: Concreto , Componentes: 8 Peças De 3, 4, 5, 6, 7, 8, 9  E 10mm;160224 - PARQUE REGIONAL DE MANUTENCAO/5;12;13.338.681/0001-44 - COMERCIAL SPONCHIADO LTDA;15.0;12.0;FERTAK;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Unidade;160224;0.0;31/12/1969;31/12/1970;180.0
160224-90003/2024;21;473176 - Dobradiça porta;Dobradiça Porta Material: Latão , Altura: 3 POL, Largura: 2 1/2 PO;160224 - PARQUE REGIONAL DE MANUTENCAO/5;30;40.044.357/0001-96 - CJC COMERCIO VAREJISTA E ATACADISTA DE FERRAMENTAS LTDA;13.8;30.0;25045;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Pacote 3,00 UN;160224;0.0;31/12/1969;31/12/1970;414.0
160224-90003/2024;23;265078 - Arame galvanizado;Arame Galvanizado Material: Metal , Tipo: Nº 14;160224 - PARQUE REGIONAL DE MANUTENCAO/5;50;40.044.357/0001-96 - CJC COMERCIO VAREJISTA E ATACADISTA DE FERRAMENTAS LTDA;17.12;50.0;FERFATTO';Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Quilograma;160224;0.0;31/12/1969;31/12/1970;856.0
160224-90003/2024;24;395433 - Fechadura;Fechadura Material Caixa: Metal , Componentes: Duas Chaves , Tipo: Tetra , Aplicação: Porta;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;43.892.634/0001-09 - BRAVE DISTRIBUIDORA LTDA;51.48;20.0;03009.0341.01;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Unidade;160224;0.0;31/12/1969;31/12/1970;1029.6
160224-90003/2024;25;406257 - Fechadura;Fechadura Material Caixa: Latão , Material Lingueta: Latão , Acabamento Superficial: Cromado Brilhante , Material Tambor Segredo: Latão , Características Adicionais: Cilindro Oval Com 5 Pinos , Tipo: Externa , Aplicação: Porta , Comprimento: 15,50 CM, Altura: 22,40 CM, Espessura: 2,50 C;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;08.658.622/0001-13 - J. J. VITALLI;47.42;20.0;3F;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Unidade;160224;0.0;31/12/1969;31/12/1970;948.4000000000001
160224-90003/2024;26;432887 - Rebite pop;Rebite Pop Material: Alumínio , Tipo: Repuxo , Diâmetro Corpo: 4 MM, Comprimento: 10 M;160224 - PARQUE REGIONAL DE MANUTENCAO/5;500;13.338.681/0001-44 - COMERCIAL SPONCHIADO LTDA;0.07;500.0;WORKER;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Unidade;160224;0.0;31/12/1969;31/12/1970;35.0
160224-90003/2024;27;319855 - Tela metálica;Tela Metálica Material: Aço Galvanizado , Tipo Tela: Soldada , Tipo Abertura Malha: Quadrangular , Tamanho Abertura Malha: 15 X 15 CM, Diâmetro Fio: 4,20 MM, Comprimento: 3 M, Altura: 2 M, Aplicação: Construção Civil , Características Adicionais: Fabricação De Acordo Normas Abnt;160224 - PARQUE REGIONAL DE MANUTENCAO/5;20;16.864.240/0001-74 - JCV COMERCIO E INDUSTRIA LTDA;100.0;20.0;TELA METÁLICA;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Unidade;160224;0.0;31/12/1969;31/12/1970;2000.0
160224-90003/2024;28;278044 - Tela Metálica;Tela Metálica Material: Arame Galvanizado , Tipo Tela: Alambrado , Tipo Abertura Malha: Losangular , Tamanho Abertura Malha: 100 X 50 MM, Diâmetro Fio: 2,20 MM, Comprimento: 25 M, Altura: 1,50;160224 - PARQUE REGIONAL DE MANUTENCAO/5;4;41.278.073/0001-27 - MP COMERCIO DE TELAS E FERRAGENS LTDA;750.0;4.0;tela de alambrado;Gerenciadora;90003;2024;160224 - PARQUE REGIONAL DE MANUTENCAO/5;Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC;Rolo 25,00 M;160224;0.0;31/12/1969;31/12/1970;3000.0
