UG,"NOME DA UG",CGCFEX,RM,COMANDO,ANO,SEQ,NR,LINK,SRP,"DATA DE INCLUSÃO","DATA DE PUBLICAÇÃO PNCP","DATA DE ATUALIZAÇÃO","DATA DE ABERTURA DA PROPOSTA","DATA DE ENCERRAMENTO DA PROPOSTA","INF. COMPL.",PROCESSO,OBJETO,LINK,JUST_PRESENCIAL,"NR PNCP",MODALIDADE,SITUAÇÃO,"INSTR CONVOCATÓRIO","MODO DE DISPUTA","DESCRIÇÃO DO AMPARO","NOME DO AMPARO","CNPJ DO ÓRGÃO","NOME DO ÓRGÃO","VALOR ESTIMADO","VALOR HOMOLOGADO","ITEM NR","TEM RESULTADO?","ITEM DESCRIÇÃO",MATERIAL/SERVIÇO,"VALOR UNITÁRIO ESTIMADO","ITEM QTDE","ITEM UNIDADE","CATEGORIA DO ITEM",JULGAMENTO,"SITUAÇÃO DO ITEM",BENEFÍCIO,"DATA DE INCLUSÃO DO ITEM","DATA DE ATUALIZAÇÃO DO ITEM",FAV,"NOME DO FAV",PORTE,"NATUREZA JURÍDICA","DATA DE INCLUSÃO DO RESULTADO","DATA DE ATUALIZAÇÃO DO RESULTADO","DATA DO RESULTADO","QTDE HOM","VALOR HOM","PERCENTUAL DE DESCONTO","VALOR TOTAL ESTIMADO","VALOR TOTAL HOM"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,26,SIM,"Rebite pop",Material,0.2900,16300.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"4.727,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,27,SIM,"Tela metálica",Material,116.3700,175.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"20.364,75","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,28,SIM,"Tela Metálica",Material,864.3100,75.0000,"Rolo 25,00 M","Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"64.823,25","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,29,SIM,Telha,Material,211.5000,329.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"69.583,50","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,30,SIM,Telha,Material,117.9300,315.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"37.147,95","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,31,SIM,Vergalhão,Material,27.2400,435.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"11.849,40","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,32,SIM,"Vergalhão Armação Concreto",Material,25.3800,482.0000,"Barra 12,00 M","Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"12.233,16","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,33,SIM,"Prego com cabeça",Material,27.5000,135.0000,Quilograma,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"3.712,50","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,34,SIM,"Prego sem cabeça",Material,23.9700,130.0000,Quilograma,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"3.116,10","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,35,SIM,"Prego com cabeça",Material,15.9000,346.0000,Quilograma,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"5.501,40","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,36,SIM,"Prego sem cabeça",Material,22.0000,90.0000,Quilograma,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"1.980,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,37,SIM,"Prego com cabeça",Material,17.8200,82.0000,Quilograma,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"1.461,24","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,38,SIM,"Prego com cabeça",Material,16.8500,137.0000,Quilograma,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"2.308,45","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,39,SIM,"Parafuso Rosca Madeira",Material,41.4200,51.0000,"Caixa 500,00 UN","Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"2.112,42","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,40,SIM,"Parafuso auto-atarraxante",Material,0.3000,11220.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"3.366,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,41,SIM,Parafuso,Material,0.5900,9370.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"5.528,30","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,42,SIM,"Parafuso com bucha e porca",Material,1.9000,3570.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"6.783,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,43,SIM,Parafuso,Material,2.0000,5750.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"11.500,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,44,SIM,Parafuso,Material,2.2600,6050.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"13.673,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,45,SIM,Porta-cadeado,Material,5.0000,1060.0000,Unidade,"Não se aplica","Menor preço","Em andamento","Participação exclusiva para ME/EPP","08/05/2024 07:00:14","08/05/2024 07:00:14",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"5.300,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,46,NÃO,Porta-cadeado,Material,6.0000,695.0000,Unidade,"Não se aplica","Menor preço",Fracassado,"Participação exclusiva para ME/EPP","08/05/2024 07:00:14","23/05/2024 10:56:22",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"4.170,00","0,00"
160224,"PARQUE REGIONAL DE MANUTENCAO/5","5º CGCFEx","5ª RM",CMS,2024,6920,90003,"Edital
Acompanhar",SIM,"08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 07:00:14","08/05/2024 08:00:00","20/05/2024 09:30:00","Para as respostas de esclarecimentos e impugnações deste edital acesse o link: https://cnetmobile.estaleiro.serpro.gov.br/comprasnet-web/public/landing?destino=quadro-informativo&compra=16022405900032024",64618.000839/2024,"Eventual aquisição de MATERIAL METÁLICO PARA MANUTENÇÃO DE BENS IMÓVEIS-CCALC","Edital
Acompanhar",,00394452000103-1-006920/2024,"Pregão - Eletrônico","Divulgada no PNCP",Edital,Aberto,"pregão: modalidade de licitação obrigatória para aquisição de bens e serviços comuns","Lei 14.133/2021, Art. 28, I",00394452000103,"COMANDO DO EXERCITO",780322.47,521466.47,47,NÃO,"Tela metálica",Material,640.0000,34.0000,Unidade,"Não se aplica","Menor preço",Fracassado,"Participação exclusiva para ME/EPP","08/05/2024 07:00:14","23/05/2024 10:56:22",,,,,"31/12/1969 21:00:00","31/12/1969 21:00:00","31/12/1969 21:00:00",,,,"21.760,00","0,00"
